5|04/03/2020 02:03:02|2020-03-04 02:03:02|[usyd]11:2844f1:b865a7:0c:00:54:bf:cb:26:04:57:b35:6096152;
4|04/03/2020 01:48:10|2020-03-04 01:48:11|[usyd]11:17ef15:b865a7:06:00:52:00:00:00:01:52:bd4:4824536;
4|04/03/2020 01:48:10|2020-03-04 01:48:11|[usyd]11:17ef15:b865a7:06:00:52:00:00:00:01:60:c0e:1503884;
1|04/03/2020 00:52:41|2020-03-04 00:52:31|[usyd]11:4dd644:970a33:31:00:46:bb:fc:45:02:49:c0e:1483286;
1|04/03/2020 00:52:41|2020-03-04 00:52:31|[usyd]11:4dd644:b865a7:0a:00:50:bb:fc:45:02:54:b35:2508397;
1|04/03/2020 00:52:41|2020-03-04 00:52:31|[usyd]11:4dd644:b865a7:0a:00:50:bb:fc:45:02:62:bd4:3020400;
1|04/03/2020 00:52:41|2020-03-04 00:52:31|[usyd]11:4dd644:b865a7:0a:00:50:bb:fc:45:02:50:c0e:1484353;
1|04/03/2020 00:52:41|2020-03-04 00:52:34|[usyd]11:4dd644:982222:32:00:59:ab:bb:45:02:53:b35:2511595;
1|04/03/2020 00:52:41|2020-03-04 00:52:35|[usyd]11:4dd644:982222:32:00:59:ab:bb:45:02:48:c0e:1487551;
1|04/03/2020 00:52:41|2020-03-04 00:52:35|[usyd]11:4dd644:982222:32:00:59:ab:bb:45:02:56:bd4:3023598;
1|04/03/2020 00:52:41|2020-03-04 00:52:35|[usyd]11:4dd644:b79a55:1c:00:47:ab:bb:29:02:57:bd4:3024660;
1|04/03/2020 00:52:41|2020-03-04 00:52:36|[usyd]11:4dd644:b79a55:1c:00:47:ab:bb:29:02:43:c0e:1488613;
1|04/03/2020 00:52:41|2020-03-04 00:52:36|[usyd]11:4dd644:b79a55:1c:00:47:ab:bb:29:02:50:b35:2512657;
1|04/03/2020 00:52:41|2020-03-04 00:52:41|[usyd]11:4dd644:982222:33:00:51:bc:ab:29:02:48:c0e:1491814;11:17ef15:3c4e83:0a:00:47:ff:0d:17:01:55:c0e:1492312;11:4dd644:b79a55:1d:00:4c:bc:ab:29:02:66:c0e:1492885;11:17ef15:982222:09:00:50:ff:0d:17:01:43:c0e:1493381;11:4dd644:970a33:33:00:44:bc:ab:29:02:48:c0e
1|04/03/2020 00:52:41|2020-03-04 00:52:42|[usyd]11:17ef15:3c4e83:0a:00:47:ff:0d:17:01:55:bd4:3028359;11:4dd644:b79a55:1d:00:4c:bc:ab:29:02:56:bd4:3028932;11:17ef15:982222:09:00:50:ff:0d:17:01:53:bd4:3029428;11:4dd644:970a33:33:00:44:bc:ab:29:02:57:bd4:3029990;e:b865a7:4dd644:4b:00:4e:33:73:35:83:47:bd4:
1|04/03/2020 00:52:41|2020-03-04 00:52:42|[usyd]11:4dd644:982222:33:00:51:bc:ab:29:02:50:b35:2515857;11:17ef15:3c4e83:0a:00:47:ff:0d:17:01:55:b35:2516356;11:4dd644:b79a55:1d:00:4c:bc:ab:29:02:51:b35:2516929;11:17ef15:982222:09:00:50:ff:0d:17:01:49:b35:2517424;11:4dd644:970a33:33:00:44:bc:ab:29:02:53:b35
1|04/03/2020 00:52:41|2020-03-04 00:52:42|[usyd]:1493943;e:b865a7:4dd644:4b:00:4e:33:73:35:83:38:c0e:1494292;11:17ef15:b79a55:06:00:44:ff:0d:17:01:49:c0e:1494443;
1|04/03/2020 00:52:41|2020-03-04 00:52:42|[usyd]3030339;11:17ef15:b79a55:06:00:44:ff:0d:17:01:53:bd4:3030490;
1|04/03/2020 00:52:41|2020-03-04 00:52:42|[usyd]11:4dd644:3c4e83:34:00:4c:bc:ab:29:02:55:bd4:3031064;
1|04/03/2020 00:52:41|2020-03-04 00:52:42|[usyd]11:4dd644:3c4e83:34:00:4c:bc:ab:29:02:56:c0e:1495017;
1|04/03/2020 00:52:41|2020-03-04 00:52:42|[usyd]11:17ef15:970a33:0a:00:48:ff:0d:17:01:55:bd4:3031561;
1|04/03/2020 00:52:41|2020-03-04 00:52:42|[usyd]11:17ef15:970a33:0a:00:48:ff:0d:17:01:48:c0e:1495514;
1|04/03/2020 00:52:26|2020-03-04 00:52:21|[usyd]c:491528:0300:0b00:0900:0400:ddf0:33:c0e:1473260;11:4dd644:982222:30:00:4a:fc:00:02:02:51:c0e:1473695;
1|04/03/2020 00:52:26|2020-03-04 00:52:21|[usyd]c:491528:0300:0b00:0900:0400:ddf0:54:b35:2497304;11:4dd644:982222:30:00:4a:fc:00:02:02:54:b35:2497739;
1|04/03/2020 00:52:26|2020-03-04 00:52:21|[usyd]c:491528:0300:0b00:0900:0400:ddf0:52:bd4:3009307;11:4dd644:982222:30:00:4a:fc:00:02:02:57:bd4:3009742;
1|04/03/2020 00:52:26|2020-03-04 00:52:22|[usyd]11:4dd644:b79a55:1a:00:4d:fc:00:02:02:55:bd4:3010810;
1|04/03/2020 00:52:26|2020-03-04 00:52:22|[usyd]11:4dd644:b79a55:1a:00:4d:fc:00:02:02:53:c0e:1474763;
1|04/03/2020 00:52:26|2020-03-04 00:52:22|[usyd]11:4dd644:b79a55:1a:00:4d:fc:00:02:02:49:b35:2498807;
1|04/03/2020 00:52:26|2020-03-04 00:52:23|[usyd]11:4dd644:970a33:30:00:45:fc:00:02:02:54:b35:2499874;
1|04/03/2020 00:52:26|2020-03-04 00:52:23|[usyd]11:4dd644:970a33:30:00:45:fc:00:02:02:42:c0e:1475830;
1|04/03/2020 00:52:26|2020-03-04 00:52:23|[usyd]11:4dd644:970a33:30:00:45:fc:00:02:02:59:bd4:3011877;
1|04/03/2020 00:52:26|2020-03-04 00:52:24|[usyd]11:4dd644:b865a7:09:00:56:fc:00:02:02:57:bd4:3012937;
1|04/03/2020 00:52:26|2020-03-04 00:52:24|[usyd]11:4dd644:b865a7:09:00:56:fc:00:02:02:52:b35:2500933;
1|04/03/2020 00:52:26|2020-03-04 00:52:24|[usyd]11:4dd644:b865a7:09:00:56:fc:00:02:02:58:c0e:1476890;
1|04/03/2020 00:52:18|2020-03-04 00:52:08|[usyd]11:b79a55:b865a7:1c:00:54:ad:cb:28:01:44:bd4:2996596;
1|04/03/2020 00:52:18|2020-03-04 00:52:08|[usyd]11:b79a55:b865a7:1c:00:54:ad:cb:28:01:47:c0e:1460549;
1|04/03/2020 00:52:18|2020-03-04 00:52:08|[usyd]11:b79a55:b771e7:18:00:58:ad:cb:28:01:55:bd4:2997666;
1|04/03/2020 00:52:18|2020-03-04 00:52:09|[usyd]11:b79a55:b771e7:18:00:58:ad:cb:28:01:56:b35:2485663;
1|04/03/2020 00:52:18|2020-03-04 00:52:09|[usyd]11:b79a55:b771e7:18:00:58:ad:cb:28:01:47:c0e:1461619;
1|04/03/2020 00:52:18|2020-03-04 00:52:10|[usyd]11:b79a55:3c4e83:4c:00:40:ad:cb:28:01:59:bd4:2998732;
1|04/03/2020 00:52:18|2020-03-04 00:52:10|[usyd]11:b79a55:3c4e83:4c:00:40:ad:cb:28:01:54:b35:2486729;
1|04/03/2020 00:52:18|2020-03-04 00:52:10|[usyd]11:b79a55:3c4e83:4c:00:40:ad:cb:28:01:46:c0e:1462685;
1|04/03/2020 00:52:18|2020-03-04 00:52:11|[usyd]11:b79a55:17ef15:38:00:47:ad:cb:58:03:59:bd4:2999804;
1|04/03/2020 00:52:18|2020-03-04 00:52:11|[usyd]11:b79a55:17ef15:38:00:47:ad:cb:58:03:45:c0e:1463757;
1|04/03/2020 00:52:18|2020-03-04 00:52:11|[usyd]11:b79a55:17ef15:38:00:47:ad:cb:58:03:56:b35:2487800;
1|04/03/2020 00:52:18|2020-03-04 00:52:12|[usyd]11:b79a55:982222:53:00:46:ad:cb:58:03:60:bd4:3000860;
1|04/03/2020 00:52:18|2020-03-04 00:52:12|[usyd]11:b79a55:982222:53:00:46:ad:cb:58:03:51:c0e:1464813;
1|04/03/2020 00:52:18|2020-03-04 00:52:12|[usyd]11:b79a55:982222:53:00:46:ad:cb:58:03:54:b35:2488856;
1|04/03/2020 00:52:00|2020-03-04 00:51:50|[usyd]11:b79a55:17ef15:37:00:43:de:dd:12:03:52:c0e:1443503;
1|04/03/2020 00:52:00|2020-03-04 00:51:50|[usyd]11:b79a55:17ef15:37:00:43:de:dd:12:03:55:bd4:2979550;
1|04/03/2020 00:52:00|2020-03-04 00:51:51|[usyd]11:b79a55:17ef15:37:00:43:de:dd:12:03:45:b35:2467547;
1|04/03/2020 00:51:51|2020-03-04 00:51:44|[usyd]11:4dd644:982222:2e:00:48:ca:00:02:02:48:c0e:1437449;
1|04/03/2020 00:51:51|2020-03-04 00:51:45|[usyd]11:b79a55:b865a7:1b:00:4f:de:dd:12:03:48:c0e:1438169;
1|04/03/2020 00:51:51|2020-03-04 00:51:45|[usyd]11:4dd644:b865a7:07:00:5a:ca:00:02:02:50:c0e:1438520;
1|04/03/2020 00:51:51|2020-03-04 00:51:45|[usyd]e:b865a7:970a33:85:00:32:00:03:03:3c:61:bd4:2972781;11:4dd644:982222:2e:00:48:ca:00:02:02:64:bd4:2973496;11:b79a55:b865a7:1b:00:4f:de:dd:12:03:57:bd4:2974216;11:4dd644:b865a7:07:00:5a:ca:00:02:02:61:bd4:2974567;
1|04/03/2020 00:51:51|2020-03-04 00:51:46|[usyd]e:b865a7:970a33:85:00:32:00:03:03:3c:43:b35:2460778;11:4dd644:982222:2e:00:48:ca:00:02:02:56:b35:2461492;11:b79a55:b865a7:1b:00:4f:de:dd:12:03:57:b35:2462212;11:4dd644:b865a7:07:00:5a:ca:00:02:02:62:b35:2462564;
1|04/03/2020 00:51:51|2020-03-04 00:51:46|[usyd]11:b79a55:982222:52:00:4e:de:dd:12:03:50:c0e:1439234;
1|04/03/2020 00:51:51|2020-03-04 00:51:46|[usyd]11:b79a55:982222:52:00:4e:de:dd:12:03:53:b35:2463277;
1|04/03/2020 00:51:51|2020-03-04 00:51:46|[usyd]11:4dd644:970a33:2e:00:45:ca:00:02:02:49:b35:2463632;
1|04/03/2020 00:51:51|2020-03-04 00:51:47|[usyd]11:4dd644:970a33:2e:00:45:ca:00:02:02:56:c0e:1439589;
1|04/03/2020 00:51:51|2020-03-04 00:51:47|[usyd]11:b79a55:982222:52:00:4e:de:dd:12:03:61:bd4:2975281;
1|04/03/2020 00:51:51|2020-03-04 00:51:47|[usyd]11:4dd644:970a33:2e:00:45:ca:00:02:02:56:bd4:2975635;
1|04/03/2020 00:51:51|2020-03-04 00:51:47|[usyd]11:b79a55:970a33:4c:00:3e:de:dd:12:03:57:bd4:2976348;
1|04/03/2020 00:51:51|2020-03-04 00:51:47|[usyd]11:b79a55:970a33:4c:00:3e:de:dd:12:03:50:b35:2464345;
1|04/03/2020 00:51:51|2020-03-04 00:51:47|[usyd]11:b79a55:970a33:4c:00:3e:de:dd:12:03:47:c0e:1440302;
1|04/03/2020 00:51:51|2020-03-04 00:51:47|[usyd]11:4dd644:3c4e83:2f:00:48:ca:00:35:02:71:bd4:2976695;
1|04/03/2020 00:51:51|2020-03-04 00:51:48|[usyd]11:4dd644:3c4e83:2f:00:48:ca:00:35:02:60:b35:2464691;
1|04/03/2020 00:51:51|2020-03-04 00:51:48|[usyd]11:4dd644:3c4e83:2f:00:48:ca:00:35:02:53:c0e:1440648;
1|04/03/2020 00:51:51|2020-03-04 00:51:48|[usyd]11:b79a55:b771e7:17:00:58:de:dd:12:03:63:bd4:2977418;
1|04/03/2020 00:51:51|2020-03-04 00:51:48|[usyd]11:b79a55:b771e7:17:00:58:de:dd:12:03:65:b35:2465415;
1|04/03/2020 00:51:51|2020-03-04 00:51:48|[usyd]11:b79a55:b771e7:17:00:58:de:dd:12:03:56:c0e:1441371;
1|04/03/2020 00:51:51|2020-03-04 00:51:49|[usyd]11:4dd644:17ef15:16:00:40:ca:00:35:02:65:bd4:2977768;
1|04/03/2020 00:51:51|2020-03-04 00:51:49|[usyd]11:4dd644:17ef15:16:00:40:ca:00:35:02:60:b35:2465765;
1|04/03/2020 00:51:51|2020-03-04 00:51:49|[usyd]11:4dd644:17ef15:16:00:40:ca:00:35:02:46:c0e:1441721;
1|04/03/2020 00:51:51|2020-03-04 00:51:49|[usyd]11:b79a55:3c4e83:4b:00:44:de:dd:12:03:49:c0e:1442433;
1|04/03/2020 00:51:51|2020-03-04 00:51:49|[usyd]11:b79a55:3c4e83:4b:00:44:de:dd:12:03:48:b35:2466476;
1|04/03/2020 00:51:51|2020-03-04 00:51:49|[usyd]11:b79a55:3c4e83:4b:00:44:de:dd:12:03:59:bd4:2978479;
1|04/03/2020 00:51:51|2020-03-04 00:51:50|[usyd]11:b79a55:17ef15:37:00:43:de:dd:12:03:52:c0e:1443503;
1|04/03/2020 00:51:51|2020-03-04 00:51:50|[usyd]11:b79a55:17ef15:37:00:43:de:dd:12:03:55:bd4:2979550;
1|04/03/2020 00:51:51|2020-03-04 00:51:51|[usyd]11:b79a55:17ef15:37:00:43:de:dd:12:03:45:b35:2467547;
1|04/03/2020 00:51:43|2020-03-04 00:51:44|[usyd]11:4dd644:982222:2e:00:48:ca:00:02:02:48:c0e:1437449;
1|04/03/2020 00:50:56|2020-03-04 00:50:46|[usyd]11:b79a55:b865a7:19:00:55:bc:0b:24:03:64:bd4:3046661;
1|04/03/2020 00:50:56|2020-03-04 00:50:46|[usyd]11:b79a55:b865a7:19:00:55:bc:0b:24:03:57:b35:2534658;
1|04/03/2020 00:50:56|2020-03-04 00:50:48|[usyd]11:b79a55:982222:50:00:48:bc:0b:24:03:67:bd4:3047731;
1|04/03/2020 00:50:56|2020-03-04 00:50:48|[usyd]11:b79a55:982222:50:00:48:bc:0b:24:03:58:b35:2535727;
1|04/03/2020 00:50:56|2020-03-04 00:50:49|[usyd]11:b79a55:4dd644:31:00:4c:bc:0b:24:03:55:bd4:3048795;
1|04/03/2020 00:50:56|2020-03-04 00:50:49|[usyd]11:b79a55:4dd644:31:00:4c:bc:0b:24:03:46:b35:2536791;
1|04/03/2020 00:50:56|2020-03-04 00:50:55|[usyd]11:b79a55:970a33:4b:00:48:bc:0b:24:03:63:b35:2539985;11:b79a55:982222:51:00:4d:bc:0b:24:03:48:b35:2541051;1:e7a1443d5bf3:53:79:b35:2541114;3:3c4e83c648cf:3:38:b35:2541348;3:b771e7f523d5:2:66:b35:2541368;3:17f2b66476cf:3:80:b35:2541391;3:491528f698cd:3:74:b
1|04/03/2020 00:50:56|2020-03-04 00:50:55|[usyd]11:b79a55:970a33:4b:00:48:bc:0b:24:03:54:bd4:3051988;11:b79a55:982222:51:00:4d:bc:0b:24:03:55:bd4:3053054;11:b79a55:4dd644:32:00:4a:bc:0b:26:01:56:bd4:3054127;
1|04/03/2020 00:50:56|2020-03-04 00:50:55|[usyd]11:b79a55:b865a7:1a:00:4c:bc:0b:26:01:59:bd4:3055187;
1|04/03/2020 00:50:56|2020-03-04 00:50:56|[usyd]11:b79a55:b865a7:1a:00:4c:bc:0b:26:01:57:b35:2543184;
1|04/03/2020 00:50:56|2020-03-04 00:50:57|[usyd]11:b79a55:3c4e83:4a:00:48:bc:bc:26:01:45:b35:2545315;
1|04/03/2020 00:50:56|2020-03-04 00:50:57|[usyd]11:b79a55:3c4e83:4a:00:48:bc:bc:26:01:50:bd4:3057319;
1|04/03/2020 00:50:52|2020-03-04 00:50:42|[usyd]11:b79a55:970a33:49:00:3e:0b:00:00:01:70:bd4:3042394;
1|04/03/2020 00:50:52|2020-03-04 00:50:42|[usyd]11:b79a55:970a33:49:00:3e:0b:00:00:01:50:c0e:1506348;
1|04/03/2020 00:50:52|2020-03-04 00:50:42|[usyd]11:b79a55:970a33:49:00:3e:0b:00:00:01:52:b35:2530391;
1|04/03/2020 00:50:52|2020-03-04 00:50:43|[usyd]11:b79a55:b771e7:16:00:57:0b:00:00:01:47:b35:2531462;
1|04/03/2020 00:50:52|2020-03-04 00:50:43|[usyd]11:b79a55:b771e7:16:00:57:0b:00:00:01:54:bd4:3043466;
1|04/03/2020 00:50:52|2020-03-04 00:50:44|[usyd]11:b79a55:970a33:49:00:3e:0b:00:00:01:50:c0e:1506348;
1|04/03/2020 00:50:52|2020-03-04 00:50:45|[usyd]11:b79a55:b771e7:16:00:57:0b:00:00:01:52:c0e:1507420;
1|04/03/2020 00:50:52|2020-03-04 00:50:46|[usyd]11:b79a55:b865a7:19:00:55:bc:0b:24:03:64:bd4:3046661;
1|04/03/2020 00:50:52|2020-03-04 00:50:46|[usyd]11:b79a55:b865a7:19:00:55:bc:0b:24:03:57:b35:2534658;
1|04/03/2020 00:50:52|2020-03-04 00:50:48|[usyd]11:b79a55:982222:50:00:48:bc:0b:24:03:67:bd4:3047731;
1|04/03/2020 00:50:52|2020-03-04 00:50:48|[usyd]11:b79a55:982222:50:00:48:bc:0b:24:03:58:b35:2535727;
1|04/03/2020 00:50:52|2020-03-04 00:50:49|[usyd]11:b79a55:4dd644:31:00:4c:bc:0b:24:03:55:bd4:3048795;
1|04/03/2020 00:50:52|2020-03-04 00:50:49|[usyd]11:b79a55:4dd644:31:00:4c:bc:0b:24:03:46:b35:2536791;
1|04/03/2020 00:50:46|2020-03-04 00:50:39|[usyd]11:b79a55:982222:4f:00:47:0b:00:00:01:49:b35:2527198;
1|04/03/2020 00:50:46|2020-03-04 00:50:39|[usyd]11:b79a55:982222:4f:00:47:0b:00:00:01:53:bd4:3039201;
1|04/03/2020 00:50:46|2020-03-04 00:50:40|[usyd]11:b79a55:b865a7:18:00:49:0b:00:00:01:53:bd4:3040268;
1|04/03/2020 00:50:46|2020-03-04 00:50:40|[usyd]11:b79a55:b865a7:18:00:49:0b:00:00:01:45:c0e:1504222;
1|04/03/2020 00:50:46|2020-03-04 00:50:40|[usyd]11:b79a55:b865a7:18:00:49:0b:00:00:01:56:b35:2528265;
1|04/03/2020 00:50:46|2020-03-04 00:50:41|[usyd]11:b79a55:4dd644:30:00:46:0b:00:00:01:47:b35:2529326;
1|04/03/2020 00:50:46|2020-03-04 00:50:41|[usyd]11:b79a55:4dd644:30:00:46:0b:00:00:01:51:bd4:3041329;
1|04/03/2020 00:50:46|2020-03-04 00:50:41|[usyd]11:b79a55:4dd644:30:00:46:0b:00:00:01:52:c0e:1505283;
1|04/03/2020 00:50:46|2020-03-04 00:50:42|[usyd]11:b79a55:970a33:49:00:3e:0b:00:00:01:70:bd4:3042394;
1|04/03/2020 00:50:46|2020-03-04 00:50:42|[usyd]11:b79a55:970a33:49:00:3e:0b:00:00:01:50:c0e:1506348;
1|04/03/2020 00:50:46|2020-03-04 00:50:42|[usyd]11:b79a55:970a33:49:00:3e:0b:00:00:01:52:b35:2530391;
1|04/03/2020 00:50:46|2020-03-04 00:50:43|[usyd]11:b79a55:b771e7:16:00:57:0b:00:00:01:47:b35:2531462;
1|04/03/2020 00:50:46|2020-03-04 00:50:43|[usyd]11:b79a55:b771e7:16:00:57:0b:00:00:01:54:bd4:3043466;
1|04/03/2020 00:50:46|2020-03-04 00:50:44|[usyd]11:b79a55:970a33:49:00:3e:0b:00:00:01:50:c0e:1506348;
1|04/03/2020 00:50:46|2020-03-04 00:50:45|[usyd]11:b79a55:b771e7:16:00:57:0b:00:00:01:52:c0e:1507420;
1|04/03/2020 00:50:46|2020-03-04 00:50:46|[usyd]11:b79a55:b865a7:19:00:55:bc:0b:24:03:64:bd4:3046661;
1|04/03/2020 00:50:46|2020-03-04 00:50:46|[usyd]11:b79a55:b865a7:19:00:55:bc:0b:24:03:57:b35:2534658;
1|04/03/2020 00:49:26|2020-03-04 00:49:16|[usyd]11:b79a55:4dd644:2e:00:48:bc:bd:25:08:50:c0e:1538802;
1|04/03/2020 00:49:26|2020-03-04 00:49:16|[usyd]11:b79a55:4dd644:2e:00:48:bc:bd:25:08:64:bd4:2956065;
1|04/03/2020 00:49:26|2020-03-04 00:49:16|[usyd]11:b79a55:4dd644:2e:00:48:bc:bd:25:08:50:b35:2444060;
1|04/03/2020 00:49:26|2020-03-04 00:49:16|[usyd]11:4dd644:970a33:2c:00:46:bf:00:08:01:49:bd4:2956408;
1|04/03/2020 00:49:26|2020-03-04 00:49:16|[usyd]11:4dd644:970a33:2c:00:46:bf:00:08:01:55:c0e:1539145;
1|04/03/2020 00:49:26|2020-03-04 00:49:16|[usyd]11:4dd644:970a33:2c:00:46:bf:00:08:01:48:b35:2444403;
1|04/03/2020 00:49:26|2020-03-04 00:49:17|[usyd]11:b79a55:982222:4c:00:54:bc:bd:25:08:55:b35:2445117;
1|04/03/2020 00:49:26|2020-03-04 00:49:17|[usyd]11:b79a55:982222:4c:00:54:bc:bd:25:08:44:c0e:1539859;
1|04/03/2020 00:49:26|2020-03-04 00:49:17|[usyd]11:b79a55:982222:4c:00:54:bc:bd:25:08:54:bd4:2957122;
1|04/03/2020 00:49:26|2020-03-04 00:49:19|[usyd]11:4dd644:b771e7:03:00:56:bf:bf:08:01:55:bd4:2959604;
1|04/03/2020 00:49:26|2020-03-04 00:49:19|[usyd]11:4dd644:b771e7:03:00:56:bf:bf:08:01:49:b35:2447599;
1|04/03/2020 00:49:26|2020-03-04 00:49:20|[usyd]11:4dd644:b771e7:03:00:56:bf:bf:08:01:48:c0e:1542341;
1|04/03/2020 00:49:26|2020-03-04 00:49:20|[usyd]11:b79a55:b865a7:16:00:56:bd:bc:3b:02:52:c0e:1543063;
1|04/03/2020 00:49:26|2020-03-04 00:49:20|[usyd]11:b79a55:b865a7:16:00:56:bd:bc:3b:02:49:b35:2448321;
1|04/03/2020 00:49:26|2020-03-04 00:49:20|[usyd]11:b79a55:b865a7:16:00:56:bd:bc:3b:02:55:bd4:2960327;
1|04/03/2020 00:49:26|2020-03-04 00:49:20|[usyd]11:4dd644:970a33:2d:00:4d:bf:bf:08:01:57:bd4:2960680;
1|04/03/2020 00:49:26|2020-03-04 00:49:21|[usyd]11:b79a55:3c4e83:46:00:43:bd:bc:3b:02:52:c0e:1544124;
1|04/03/2020 00:49:26|2020-03-04 00:49:21|[usyd]11:b79a55:3c4e83:46:00:43:bd:bc:3b:02:47:b35:2449382;
1|04/03/2020 00:49:26|2020-03-04 00:49:21|[usyd]11:b79a55:3c4e83:46:00:43:bd:bc:3b:02:52:bd4:2961388;
1|04/03/2020 00:49:26|2020-03-04 00:49:21|[usyd]11:4dd644:3c4e83:2e:00:41:ac:bf:08:01:55:bd4:2961740;
1|04/03/2020 00:49:26|2020-03-04 00:49:22|[usyd]11:4dd644:3c4e83:2e:00:41:ac:bf:08:01:49:c0e:1544476;
