2020-03-04 10:31:00,[usyd]11:2844f1e7a144:f:0:43:0:0:12:2:86:b64:673978;11:2844f1982222:1a:0:35:0:0:12:2:98:b64:673978;11:2844f117ef15:10:0:36:0:0:12:2:84:b64:673978;11:4cc2094dd644:b:0:3d:d:0:13:2:88:b64:673978;
2020-03-04 10:31:18,[usyd]11:4cc2092844f1:c:0:40:d:0:13:2:92:b64:673978;11:4cc209b79a55:e:0:42:d:0:13:2:91:b64:673978;11:4cc209e7a144:c:0:37:b0:d:4:3:92:b64:673978;11:4dd6442844f1:3:0:37:fe:b:1b:4:99:b64:673978;
2020-03-04 10:37:45,[usyd]11:4dd644:3c4e83:15:00:57:0f:00:00:00:37:c0e:0;
2020-03-04 10:37:45,[usyd]11:4dd644:3c4e83:15:00:57:0f:00:00:00:39:bd4:0;
2020-03-04 10:37:46,[usyd]11:4dd644:3c4e83:15:00:57:0f:00:00:00:29:b35:0;
2020-03-04 10:37:46,[usyd]11:4dd644:e7a144:06:00:46:0f:00:22:03:42:bd4:0;
2020-03-04 10:37:46,[usyd]11:4dd644:e7a144:06:00:46:0f:00:22:03:40:b35:0;
2020-03-04 10:37:46,[usyd]11:4dd644:e7a144:06:00:46:0f:00:22:03:46:c0e:0;
2020-03-04 10:37:47,[usyd]11:4dd644:b79a55:06:00:3b:0f:00:22:03:32:bd4:0;
2020-03-04 10:37:47,[usyd]11:4dd644:b79a55:06:00:3b:0f:00:22:03:38:c0e:0;
2020-03-04 10:37:47,[usyd]11:4dd644:b79a55:06:00:3b:0f:00:22:03:44:b35:0;
2020-03-04 10:37:48,[usyd]11:4dd644:4cc209:06:00:3b:0f:00:22:03:44:bd4:0;
2020-03-04 10:37:48,[usyd]11:4dd644:4cc209:06:00:3b:0f:00:22:03:46:c0e:0;
2020-03-04 10:37:48,[usyd]11:4dd644:4cc209:06:00:3b:0f:00:22:03:32:b35:0;
2020-03-04 10:37:49,[usyd]11:4dd644:2844f1:05:00:37:0f:00:22:03:35:b35:0;
2020-03-04 10:37:49,[usyd]11:4dd644:2844f1:05:00:37:0f:00:22:03:30:c0e:0;
2020-03-04 10:37:49,[usyd]11:4dd644:2844f1:05:00:37:0f:00:22:03:37:bd4:0;
2020-03-04 10:37:50,[usyd]11:4dd644:f96b5c:06:00:40:0f:00:22:03:39:bd4:0;
2020-03-04 10:37:50,[usyd]11:4dd644:f96b5c:06:00:40:0f:00:22:03:23:b35:0;
2020-03-04 10:37:50,[usyd]11:4dd644:f96b5c:06:00:40:0f:00:22:03:39:c0e:0;
2020-03-04 10:37:51,[usyd]11:4dd644:491528:06:00:48:0f:00:22:03:28:b35:0;
2020-03-04 10:37:51,[usyd]11:4dd644:491528:06:00:48:0f:00:22:03:40:c0e:0;
2020-03-04 10:37:51,[usyd]11:4dd644:491528:06:00:48:0f:00:22:03:43:bd4:0;
2020-03-04 10:37:52,[usyd]11:4dd644:17ef15:06:00:34:0f:00:22:03:42:bd4:0;
2020-03-04 10:37:52,[usyd]11:4dd644:17ef15:06:00:34:0f:00:22:03:30:b35:0;
2020-03-04 10:37:52,[usyd]11:4dd644:17ef15:06:00:34:0f:00:22:03:40:c0e:0;
2020-03-04 10:37:53,[usyd]11:4dd644:17f2b6:06:00:3c:0f:00:22:03:27:b35:0;
2020-03-04 10:37:53,[usyd]11:4dd644:17f2b6:06:00:3c:0f:00:22:03:37:c0e:0;
2020-03-04 10:37:53,[usyd]11:4dd644:17f2b6:06:00:3c:0f:00:22:03:36:bd4:0;
2020-03-04 10:40:02,[usyd]11:4dd644:491528:07:00:47:0b:00:11:00:25:c0e:0;
2020-03-04 10:40:03,[usyd]8:b35:$PUBX,00,000312.00,0000.00000,N,00000.00000,E,0.000,NF,5303304,3750002,0.000,0.00,0.000,,99.99,99.99,99.99,0,0,0*2D;11:4dd644:491528:07:00:47:0b:00:11:00:36:b35:0;7:2844f1:54ef:0000:0000:8c00:00:00:45:b35:0;11:f96b5c:4cc209:25:00:3b:ab:0e:00:00:30:
2020-03-04 10:40:03,[usyd]11:4dd644:2844f1:06:00:3b:0b:00:11:00:30:b35:0;
2020-03-04 10:40:03,[usyd]11:4dd644:2844f1:06:00:3b:0b:00:11:00:26:c0e:0;
2020-03-04 10:40:03,[usyd]11:f96b5c:491528:1a:00:43:ab:0e:00:00:18:c0e:0;
2020-03-04 10:40:04,[usyd]11:f96b5c:491528:1a:00:43:ab:0e:00:00:30:b35:0;
2020-03-04 10:40:04,[usyd]8:bd4:$PUBX,00,234002.00,0000.00000,N,00000.00000,E,0.000,NF,5303303,3750002,0.000,0.00,0.000,,99.99,99.99,99.99,0,0,0*2D;11:4dd644:491528:07:00:47:0b:00:11:00:28:bd4:0;7:2844f1:54ef:0000:0000:8c00:00:00:28:bd4:0;11:f96b5c:4cc209:25:00:3b:ab:0e:00:00:19:
2020-03-04 10:40:04,[usyd]bd4:0;11:4dd644:2844f1:06:00:3b:0b:00:11:00:36:bd4:0;11:f96b5c:491528:1a:00:43:ab:0e:00:00:20:bd4:0;
2020-03-04 10:40:04,[usyd]11:491528:e7a144:06:00:52:eb:00:00:00:40:bd4:0;
2020-03-04 10:40:04,[usyd]11:491528:e7a144:06:00:52:eb:00:00:00:41:b35:0;
2020-03-04 10:40:04,[usyd]11:491528:e7a144:06:00:52:eb:00:00:00:32:c0e:0;
2020-03-04 10:40:04,[usyd]11:b79a55:e7a144:0c:00:48:eb:00:24:02:24:bd4:0;
2020-03-04 10:40:04,[usyd]11:b79a55:e7a144:0c:00:48:eb:00:24:02:30:b35:0;
2020-03-04 10:40:05,[usyd]11:4dd644:982222:14:00:58:0b:00:11:00:26:bd4:0;
2020-03-04 10:40:05,[usyd]11:4dd644:982222:14:00:58:0b:00:11:00:39:b35:0;
2020-03-04 10:40:05,[usyd]11:f96b5c:2844f1:1d:00:33:ab:0e:00:00:45:b35:0;
2020-03-04 10:40:05,[usyd]11:491528:4cc209:07:00:37:eb:00:00:00:36:b35:0;
2020-03-04 10:40:05,[usyd]11:b79a55:4cc209:18:00:4c:eb:00:24:02:28:b35:0;
2020-03-04 10:40:05,[usyd]11:b79a55:e7a144:0c:00:48:eb:00:24:02:20:c0e:0;
2020-03-04 10:40:05,[usyd]11:4dd644:982222:14:00:58:0b:00:11:00:29:c0e:0;
2020-03-04 10:40:06,[usyd]11:f96b5c:2844f1:1d:00:33:ab:0e:00:00:19:c0e:0;
2020-03-04 10:40:06,[usyd]11:491528:4cc209:07:00:37:eb:00:00:00:34:c0e:0;
2020-03-04 10:40:06,[usyd]11:b79a55:4cc209:18:00:4c:eb:00:24:02:20:c0e:0;
2020-03-04 10:40:06,[usyd]11:4dd644:17ef15:07:00:31:0b:00:11:00:36:b35:0;
2020-03-04 10:40:06,[usyd]11:4dd644:17ef15:07:00:31:0b:00:11:00:25:c0e:0;
2020-03-04 10:40:06,[usyd]11:f96b5c:17ef15:1c:00:42:ab:0e:45:03:23:b35:0;
2020-03-04 10:40:06,[usyd]11:f96b5c:17ef15:1c:00:42:ab:0e:45:03:18:c0e:0;
2020-03-04 10:40:06,[usyd]11:491528:2844f1:08:00:54:eb:00:00:00:35:b35:0;
2020-03-04 10:40:06,[usyd]11:491528:2844f1:08:00:54:eb:00:00:00:30:c0e:0;
2020-03-04 10:40:07,[usyd]11:b79a55:2844f1:15:00:38:eb:00:24:02:27:b35:0;
2020-03-04 10:40:07,[usyd]11:b79a55:2844f1:15:00:38:eb:00:24:02:24:c0e:0;
2020-03-04 10:40:07,[usyd]11:4dd644:17f2b6:07:00:3b:0b:00:11:00:46:b35:0;
2020-03-04 10:40:07,[usyd]11:4dd644:17f2b6:07:00:3b:0b:00:11:00:29:c0e:0;
2020-03-04 10:40:07,[usyd]11:f96b5c:17f2b6:1d:00:39:ab:0e:45:03:37:b35:0;
2020-03-04 10:40:07,[usyd]11:f96b5c:17f2b6:1d:00:39:ab:0e:45:03:18:c0e:0;
2020-03-04 10:40:07,[usyd]11:4dd644:982222:14:00:58:0b:00:11:00:26:bd4:0;
2020-03-04 10:40:07,[usyd]11:f96b5c:2844f1:1d:00:33:ab:0e:00:00:20:bd4:0;
2020-03-04 10:40:07,[usyd]11:491528:4cc209:07:00:37:eb:00:00:00:26:bd4:0;
2020-03-04 10:40:08,[usyd]11:b79a55:4cc209:18:00:4c:eb:00:24:02:22:bd4:0;
2020-03-04 10:40:08,[usyd]11:4dd644:17ef15:07:00:31:0b:00:11:00:31:bd4:0;
2020-03-04 10:40:08,[usyd]11:f96b5c:17ef15:1c:00:42:ab:0e:45:03:19:bd4:0;
2020-03-04 10:40:08,[usyd]11:491528:2844f1:08:00:54:eb:00:00:00:29:bd4:0;
2020-03-04 10:40:08,[usyd]11:b79a55:2844f1:15:00:38:eb:00:24:02:30:bd4:0;
2020-03-04 10:40:08,[usyd]11:4dd644:17f2b6:07:00:3b:0b:00:11:00:29:bd4:0;11:f96b5c:17f2b6:1d:00:39:ab:0e:45:03:22:bd4:0;
2020-03-04 10:40:08,[usyd]11:491528:17ef15:07:00:38:eb:00:00:00:32:c0e:0;
2020-03-04 10:40:09,[usyd]11:491528:17ef15:07:00:38:eb:00:00:00:25:b35:0;
2020-03-04 10:40:09,[usyd]11:b79a55:17ef15:13:00:49:eb:00:24:02:23:c0e:0;
2020-03-04 10:40:09,[usyd]11:b79a55:17ef15:13:00:49:eb:00:24:02:28:b35:0;
2020-03-04 10:40:09,[usyd]11:4dd644:e7a144:07:00:44:0b:00:11:00:30:c0e:0;
2020-03-04 10:40:09,[usyd]11:4dd644:e7a144:07:00:44:0b:00:11:00:69:b35:0;
2020-03-04 10:40:09,[usyd]11:f96b5c:e7a144:1d:00:3a:ab:0e:45:03:36:b35:0;
2020-03-04 10:40:09,[usyd]11:f96b5c:e7a144:1d:00:3a:ab:0e:45:03:20:c0e:0;
2020-03-04 10:40:09,[usyd]11:491528:17ef15:07:00:38:eb:00:00:00:27:bd4:0;
2020-03-04 10:40:10,[usyd]11:b79a55:17ef15:13:00:49:eb:00:24:02:28:bd4:0;
2020-03-04 10:40:10,[usyd]11:4dd644:e7a144:07:00:44:0b:00:11:00:31:bd4:0;
2020-03-04 10:40:10,[usyd]11:f96b5c:e7a144:1d:00:3a:ab:0e:45:03:19:bd4:0;
2020-03-04 10:40:10,[usyd]11:491528:17f2b6:07:00:48:eb:00:00:00:24:bd4:0;
2020-03-04 10:40:10,[usyd]11:491528:17f2b6:07:00:48:eb:00:00:00:32:c0e:0;
2020-03-04 10:40:10,[usyd]11:b79a55:17f2b6:0c:00:3e:eb:00:24:02:21:bd4:0;
2020-03-04 10:40:10,[usyd]11:b79a55:17f2b6:0c:00:3e:eb:00:24:02:19:c0e:0;
2020-03-04 10:40:11,[usyd]11:4dd644:b79a55:07:00:3c:0b:00:11:00:27:c0e:0;
2020-03-04 10:40:11,[usyd]11:f96b5c:b79a55:28:00:3b:ab:0e:45:03:18:c0e:0;
2020-03-04 10:40:12,[usyd]11:4dd644:b79a55:07:00:3c:0b:00:11:00:27:bd4:0;
2020-03-04 10:40:12,[usyd]11:f96b5c:b79a55:28:00:3b:ab:0e:45:03:20:bd4:0;
2020-03-04 10:40:12,[usyd]11:4dd644:4cc209:07:00:44:00:0b:01:00:25:c0e:0;
2020-03-04 10:40:12,[usyd]11:4dd644:4cc209:07:00:44:00:0b:01:00:35:bd4:0;
2020-03-04 10:40:13,[usyd]11:4dd644:3c4e83:16:00:5b:00:0b:01:00:34:b35:0;
2020-03-04 10:40:13,[usyd]11:4dd644:3c4e83:16:00:5b:00:0b:01:00:29:c0e:0;
2020-03-04 10:40:13,[usyd]11:4dd644:3c4e83:16:00:5b:00:0b:01:00:31:bd4:0;
2020-03-04 10:40:43,[usyd]11:491528:982222:05:00:58:ab:00:16:07:29:c0e:0;
2020-03-04 10:40:43,[usyd]11:491528:982222:05:00:58:ab:00:16:07:22:b35:0;8:b35:$PUBX,00,000354.00,0000.00000,N,00000.00000,E,0.000,NF,5303305,3750003,0.000,0.00,0.000,,99.99,99.99,99.99,0,0,0*2F;
2020-03-04 10:40:43,[usyd]11:491528:982222:05:00:58:ab:00:16:07:26:bd4:0;
2020-03-04 10:40:43,[usyd]11:491528:2844f1:09:00:55:ab:00:16:07:22:b35:0;
2020-03-04 10:40:43,[usyd]11:491528:2844f1:09:00:55:ab:00:16:07:26:bd4:0;
2020-03-04 10:40:43,[usyd]11:491528:2844f1:09:00:55:ab:00:16:07:24:c0e:0;
2020-03-04 10:40:44,[usyd]11:491528:4cc209:08:00:56:ab:00:16:07:27:bd4:0;
2020-03-04 10:40:44,[usyd]11:491528:4cc209:08:00:56:ab:00:16:07:39:c0e:0;
2020-03-04 10:40:45,[usyd]11:491528:4cc209:08:00:56:ab:00:16:07:25:b35:0;
2020-03-04 10:40:45,[usyd]11:491528:f96b5c:05:00:56:ab:00:16:07:24:b35:0;
2020-03-04 10:40:45,[usyd]11:491528:f96b5c:05:00:56:ab:00:16:07:25:bd4:0;
2020-03-04 10:40:46,[usyd]11:491528:f96b5c:05:00:56:ab:00:16:07:51:c0e:0;
2020-03-04 10:40:46,[usyd]11:491528:4dd644:06:00:55:ab:00:16:07:29:bd4:0;
2020-03-04 10:40:47,[usyd]11:491528:4dd644:06:00:55:ab:00:16:07:24:b35:0;
2020-03-04 10:40:47,[usyd]11:491528:4dd644:06:00:55:ab:00:16:07:46:c0e:0;
2020-03-04 10:40:48,[usyd]11:491528:17ef15:08:00:43:ab:00:27:03:27:bd4:0;
2020-03-04 10:40:48,[usyd]11:491528:17ef15:08:00:43:ab:00:27:03:52:c0e:0;
2020-03-04 10:40:48,[usyd]11:491528:17ef15:08:00:43:ab:00:27:03:23:b35:0;
2020-03-04 10:40:49,[usyd]11:491528:17f2b6:08:00:56:ab:00:27:03:49:c0e:0;
2020-03-04 10:40:49,[usyd]11:491528:17f2b6:08:00:56:ab:00:27:03:27:b35:0;
2020-03-04 10:40:49,[usyd]11:491528:17f2b6:08:00:56:ab:00:27:03:29:bd4:0;
2020-03-04 10:46:22,[usyd]7:4a6f2e:0f00:0000:0000:0000:00:05:83:b35:0;6:dadc1aab49e7:02:04:75:8e:00:00:04:76:b35:0;e:b771e7:dadc1a:67:00:2a:00:00:00:04:74:b35:0;11:b79a55:f96b5c:16:00:38:be:ff:16:04:28:b35:0;
2020-03-04 10:46:22,[usyd]11:b79a55:4dd644:0e:00:54:be:ff:16:04:24:b35:0;
2020-03-04 10:46:23,[usyd]11:b79a55:17f2b6:0d:00:40:be:ff:16:04:28:b35:0;
2020-03-04 10:46:24,[usyd]11:b79a55:e7a144:0d:00:38:be:ff:16:04:23:b35:0;
2020-03-04 10:46:25,[usyd]11:b79a55:4cc209:19:00:56:be:ff:16:04:23:b35:0;
2020-03-04 10:46:27,[usyd]11:b79a55:2844f1:16:00:36:be:ff:16:04:23:b35:0;
2020-03-04 10:46:28,[usyd]11:b79a55:491528:0b:00:4c:be:ff:33:05:27:b35:0;
2020-03-04 10:46:28,[usyd]11:b79a55:4cc209:19:00:56:be:ff:16:04:18:bd4:0;11:b79a55:2844f1:16:00:36:be:ff:16:04:17:bd4:0;11:b79a55:491528:0b:00:4c:be:ff:33:05:18:bd4:0;
2020-03-04 10:46:28,[usyd]11:4cc209:3c4e83:13:00:58:0b:00:12:06:24:bd4:0;
2020-03-04 10:46:29,[usyd]11:4cc209:3c4e83:13:00:58:0b:00:12:06:32:b35:0;
2020-03-04 10:46:30,[usyd]11:4cc209:17f2b6:0c:00:52:0b:00:12:06:37:b35:0;
2020-03-04 10:46:30,[usyd]11:4cc209:17f2b6:0c:00:52:0b:00:12:06:27:bd4:0;
2020-03-04 10:46:31,[usyd]11:4cc209:2844f1:0d:00:50:0b:00:12:06:38:b35:0;
2020-03-04 10:46:31,[usyd]11:4cc209:2844f1:0d:00:50:0b:00:12:06:26:bd4:0;
2020-03-04 10:46:32,[usyd]11:4cc209:491528:0c:00:40:0b:00:12:06:32:b35:0;
2020-03-04 10:46:32,[usyd]11:4cc209:491528:0c:00:40:0b:00:12:06:26:bd4:0;
2020-03-04 10:46:33,[usyd]11:4cc209:f96b5c:0d:00:59:0b:00:12:06:43:b35:0;
2020-03-04 10:46:33,[usyd]11:4cc209:f96b5c:0d:00:59:0b:00:12:06:28:bd4:0;
2020-03-04 10:46:34,[usyd]11:4cc209:17ef15:0c:00:4b:0b:00:12:06:23:bd4:0;
2020-03-04 10:46:35,[usyd]11:4cc209:4dd644:0c:00:44:0b:00:12:06:28:bd4:0;
2020-03-04 10:48:24,[usyd]11:b79a55:4dd644:0f:00:56:00:00:13:01:29:bd4:0;
2020-03-04 10:48:24,[usyd]11:b79a55:4dd644:0f:00:56:00:00:13:01:22:b35:0;
2020-03-04 10:48:26,[usyd]11:b79a55:491528:0c:00:55:bb:00:13:01:39:bd4:0;
2020-03-04 10:48:26,[usyd]11:b79a55:491528:0c:00:55:bb:00:13:01:19:b35:0;
2020-03-04 10:48:27,[usyd]11:b79a55:4cc209:1b:00:47:bb:00:13:01:29:b35:0;
2020-03-04 10:48:28,[usyd]11:b79a55:2844f1:18:00:4c:bb:00:13:01:21:b35:0;
2020-03-04 10:48:28,[usyd]11:b79a55:2844f1:18:00:4c:bb:00:13:01:32:bd4:0;
2020-03-04 10:48:29,[usyd]11:b79a55:f96b5c:18:00:40:bb:00:13:01:20:b35:0;
2020-03-04 10:48:29,[usyd]11:b79a55:f96b5c:18:00:40:bb:00:13:01:32:bd4:0;
2020-03-04 10:48:30,[usyd]11:b79a55:17ef15:15:00:4f:bb:00:13:01:18:b35:0;
2020-03-04 10:48:30,[usyd]11:b79a55:17ef15:15:00:4f:bb:00:13:01:40:bd4:0;
2020-03-04 10:48:31,[usyd]11:b79a55:17f2b6:0f:00:55:bb:00:13:01:18:b35:0;
2020-03-04 10:48:31,[usyd]11:b79a55:17f2b6:0f:00:55:bb:00:13:01:43:bd4:0;8:bd4:$PUBX,00,000300.00,0000.00000,N,00000.00000,E,0.000,NF,5303303,3750002,0.000,0.00,0.000,,99.99,99.99,99.99,0,0,0*29;
2020-03-04 10:48:32,[usyd]11:b79a55:e7a144:0f:00:4a:bb:00:12:00:36:bd4:0;
2020-03-04 10:48:32,[usyd]11:b79a55:e7a144:0f:00:4a:bb:00:12:00:18:b35:0;
2020-03-04 10:51:19,[usyd]11:f96b5c:491528:1b:00:52:00:00:12:05:44:bd4:0;
2020-03-04 10:51:19,[usyd]11:f96b5c:491528:1b:00:52:00:00:12:05:21:b35:0;
2020-03-04 10:51:19,[usyd]11:f96b5c:491528:1b:00:52:00:00:12:05:41:c0e:0;
2020-03-04 10:51:20,[usyd]11:f96b5c:17f2b6:1e:00:49:00:00:12:05:37:bd4:0;
2020-03-04 10:51:20,[usyd]11:f96b5c:17f2b6:1e:00:49:00:00:12:05:54:c0e:0;
2020-03-04 10:51:20,[usyd]11:f96b5c:17f2b6:1e:00:49:00:00:12:05:24:b35:0;
2020-03-04 10:51:21,[usyd]11:f96b5c:4dd644:1e:00:4b:00:00:12:05:46:c0e:0;
2020-03-04 10:51:21,[usyd]11:f96b5c:4dd644:1e:00:4b:00:00:12:05:46:bd4:0;
2020-03-04 10:51:21,[usyd]11:f96b5c:4dd644:1e:00:4b:00:00:12:05:23:b35:0;
2020-03-04 10:51:22,[usyd]11:f96b5c:b79a55:29:00:42:00:00:12:05:40:c0e:0;
2020-03-04 10:51:22,[usyd]11:f96b5c:b79a55:29:00:42:00:00:12:05:43:bd4:0;
2020-03-04 10:51:23,[usyd]11:f96b5c:b79a55:29:00:42:00:00:12:05:22:b35:0;
2020-03-04 10:51:23,[usyd]11:b79a55:970a33:22:00:58:ba:ed:02:07:50:bd4:0;
2020-03-04 10:51:23,[usyd]11:b79a55:970a33:22:00:58:ba:ed:02:07:57:c0e:0;
2020-03-04 10:51:23,[usyd]11:b79a55:970a33:22:00:58:ba:ed:02:07:36:b35:0;
2020-03-04 10:51:23,[usyd]11:f96b5c:4cc209:26:00:54:00:00:12:05:24:b35:0;
2020-03-04 10:51:23,[usyd]11:f96b5c:4cc209:26:00:54:00:00:12:05:41:bd4:0;
2020-03-04 10:51:24,[usyd]11:f96b5c:4cc209:26:00:54:00:00:12:05:48:c0e:0;
2020-03-04 10:51:24,[usyd]11:b79a55:982222:28:00:5a:ba:ed:02:07:50:c0e:0;
2020-03-04 10:51:24,[usyd]11:b79a55:982222:28:00:5a:ba:ed:02:07:45:b35:0;
2020-03-04 10:51:24,[usyd]11:b79a55:982222:28:00:5a:ba:ed:02:07:44:bd4:0;
2020-03-04 10:51:24,[usyd]11:f96b5c:2844f1:1e:00:4b:00:00:12:05:22:b35:0;
2020-03-04 10:51:25,[usyd]11:f96b5c:2844f1:1e:00:4b:00:00:12:05:46:c0e:0;
2020-03-04 10:51:25,[usyd]11:f96b5c:2844f1:1e:00:4b:00:00:12:05:39:bd4:0;
2020-03-04 10:51:25,[usyd]11:b79a55:2844f1:19:00:5a:ba:ed:56:05:38:b35:0;
2020-03-04 10:51:25,[usyd]11:b79a55:2844f1:19:00:5a:ba:ed:56:05:46:c0e:0;
2020-03-04 10:51:25,[usyd]11:b79a55:2844f1:19:00:5a:ba:ed:56:05:35:bd4:0;
2020-03-04 10:51:26,[usyd]11:b79a55:4cc209:1c:00:57:ba:ed:56:05:50:c0e:0;
2020-03-04 10:51:26,[usyd]11:b79a55:4cc209:1c:00:57:ba:ed:56:05:42:b35:0;
2020-03-04 10:51:26,[usyd]11:b79a55:4cc209:1c:00:57:ba:ed:56:05:33:bd4:0;
2020-03-04 10:51:27,[usyd]11:b79a55:491528:0d:00:59:ba:ed:56:05:39:bd4:0;
2020-03-04 10:51:27,[usyd]11:b79a55:491528:0d:00:59:ba:ed:56:05:38:b35:0;
2020-03-04 10:51:27,[usyd]11:b79a55:491528:0d:00:59:ba:ed:56:05:55:c0e:0;
2020-03-04 10:52:54,[usyd]11:b79a55:e7a144:10:00:57:0c:00:23:03:34:bd4:0;
2020-03-04 10:52:54,[usyd]11:b79a55:e7a144:10:00:57:0c:00:23:03:45:b35:0;
2020-03-04 10:52:54,[usyd]8:c0e:$PUBX,00,235253.00,3401.06477,S,15039.99285,E,60.782,G3,60,67,0.063,229.67,0.007,,7.78,8.20,9.06,6,0,0*45;11:b79a55:e7a144:10:00:57:0c:00:23:03:84:c0e:85973803;
2020-03-04 10:52:58,[usyd]11:b79a55:e7a144:11:00:5a:af:bb:23:03:41:b35:0;
2020-03-04 10:52:58,[usyd]11:b79a55:e7a144:11:00:5a:af:bb:23:03:73:c0e:85978068;
2020-03-04 10:52:59,[usyd]11:b79a55:e7a144:11:00:5a:af:bb:23:03:44:bd4:0;
2020-03-04 10:53:54,[usyd]6:4a6f2e47d4f9:02:04:73:93:00:00:04:55:c0e:86032394;11:b79a55:3c4e83:21:00:59:cf:0b:00:00:54:c0e:86032425;d:dadc1a:0000:0000:0000:0000:3c00:61:c0e:86032979;11:b79a55:982222:29:00:56:cf:0b:00:00:56:c0e:86033489;
2020-03-04 10:53:54,[usyd]6:4a6f2e47d4f9:02:04:73:93:00:00:04:75:b35:0;11:b79a55:3c4e83:21:00:59:cf:0b:00:00:37:b35:0;d:dadc1a:0000:0000:0000:0000:3c00:83:b35:0;11:b79a55:982222:29:00:56:cf:0b:00:00:33:b35:0;
2020-03-04 10:53:54,[usyd]6:4a6f2e47d4f9:02:04:73:93:00:00:04:83:bd4:0;11:b79a55:3c4e83:21:00:59:cf:0b:00:00:35:bd4:0;d:dadc1a:0000:0000:0000:0000:3c00:76:bd4:0;11:b79a55:982222:29:00:56:cf:0b:00:00:27:bd4:0;
2020-03-04 10:53:57,[usyd]11:b79a55:3c4e83:22:00:58:cf:0b:00:00:61:c0e:86037755;
2020-03-04 10:53:59,[usyd]11:b79a55:e7a144:12:00:53:cf:0b:46:0a:55:c0e:86038820;
2020-03-04 10:54:00,[usyd]11:b79a55:3c4e83:22:00:58:cf:0b:00:00:42:bd4:0;c:17f2b6:0a00:0f00:1400:0900:54ef:58:bd4:0;11:b79a55:e7a144:12:00:53:cf:0b:46:0a:33:bd4:0;
2020-03-04 10:54:00,[usyd]11:b79a55:3c4e83:22:00:58:cf:0b:00:00:46:b35:0;c:17f2b6:0a00:0f00:1400:0900:54ef:44:b35:0;11:b79a55:e7a144:12:00:53:cf:0b:46:0a:38:b35:0;
2020-03-04 10:54:03,[usyd]11:b79a55:970a33:23:00:5a:bb:cf:46:0a:33:bd4:0;
2020-03-04 10:54:03,[usyd]11:b79a55:970a33:23:00:5a:bb:cf:46:0a:36:b35:0;
2020-03-04 10:54:04,[usyd]11:b79a55:e7a144:13:00:52:bb:cf:46:0a:34:bd4:0;
